T,FC,x1,x2,x3,Target
8,4,4.004293901,6.378544922,7.485096128,1
9,0,4.46732995,3.177410203,2.379833065,1
10,3,4.821863729,8.727625377,8.596233465,1
1,2,8.154545803,6.957982037,7.059555468,1
2,2,2.250405214,6.84476357,4.908716118,1
3,0,2.012440867,3.021381534,7.796097488,1
4,1,2.609070058,6.038473219,3.296665513,1
5,3,2.074193464,5.074449782,2.48216399,1
6,3,7.011731551,5.133144986,7.537772335,1
7,0,7.598225495,8.581463624,4.186669866,1
8,1,3.032944779,8.341868614,2.219028389,1
9,3,2.062838925,7.263613978,2.435775817,1
10,4,5.263077521,2.885767591,7.447038812,1
1,2,5.223741335,4.686903589,6.771668538,1
2,2,2.290281205,8.329469429,5.760369144,1
3,4,8.160679601,6.186308549,5.049315633,1
4,2,5.04217075,5.265821997,4.031092507,1
5,4,5.632841461,4.210500086,6.09195936,1
6,5,5.00780689,6.29447219,7.647950138,1
7,1,8.536058368,4.716603477,8.873830833,1
8,4,7.024514725,5.30594113,4.227786762,1
9,1,2.962694108,7.340084273,6.146149569,1
10,4,4.085549173,4.90755761,7.126986704,1
1,2,2.418061678,5.274156812,2.673001772,1
2,4,5.370432208,6.410630265,3.267268099,1
3,4,10.22566726,8.540802988,2.563642544,1
4,1,6.284732816,7.009080242,7.243721855,1
5,7,3.942817849,4.35998169,5.134591979,1
6,5,10.06372264,6.659104609,3.649834943,1
7,2,6.977456756,6.048108831,5.27463085,1
8,1,8.092597441,7.064873318,2.488121014,1
9,4,2.643491004,6.851402713,6.599626461,1
10,2,6.332588261,4.679170147,7.20934925,1
1,10,7.564180031,2.660674246,2.716262701,1
2,7,6.85801073,4.098561362,5.152374077,1
3,6,4.099005937,9.039216725,7.215925328,1
4,4,3.587328533,5.033411723,6.396313667,1
5,3,4.179931165,4.934631273,8.705810777,1
6,3,3.214873598,6.916781119,2.092771925,1
7,3,2.284944722,4.702850557,7.482014164,1
8,3,2.590345418,9.29417628,6.589717322,1
9,2,3.111267312,2.485310319,8.413776993,1
10,1,4.707607046,6.69204015,6.287496159,1
1,0,4.478266961,4.388117563,3.513087635,1
2,3,4.339357222,4.907571256,5.211868786,1
3,1,2.469535603,5.2877832,3.558590732,1
4,2,9.115396388,4.887643685,6.102518409,1
5,2,7.461779834,6.38938296,2.31717393,1
6,2,7.666273631,4.055208769,7.189098148,1
7,3,2.274771934,8.546601145,5.858637097,1
8,2,6.573760404,5.112814345,7.917686618,1
9,0,3.484365522,5.506320666,4.640919232,1
10,0,3.827665641,2.083339543,3.000854252,1
1,8,3.19083078,6.300973132,3.902366649,1
2,8,6.158779436,2.241559671,4.071357742,1
3,14,8.086688457,4.378273863,7.696624357,1
4,7,2.336082704,7.037867168,8.275527111,1
5,3,4.196394825,5.236604091,7.032901905,1
6,9,6.041132959,6.07815307,3.733338729,1
7,2,3.593834194,3.300473425,6.505430092,1
8,2,6.561251325,5.154401815,9.297933866,1
9,4,4.312331669,7.326997935,6.24210073,1
10,6,4.454776257,3.800434066,5.12341077,1
1,6,4.771472871,6.070077044,4.949747445,1
2,5,8.218804433,7.17346372,5.358572481,1
3,2,2.046663168,5.286100889,2.680893065,1
4,2,2.938933888,4.816644446,7.118962618,1
5,0,2.636082685,3.889482737,5.14591093,1
6,3,4.084586966,8.051751512,8.610430139,1
7,3,6.404334062,2.576275986,5.810581256,1
8,2,6.836234156,5.751914147,3.812045022,1
9,6,4.170550391,6.150179075,7.474300011,1
10,1,6.035113336,7.169419243,4.797880303,1
1,6,2.255852804,7.048010175,7.952635588,1
2,1,5.431026108,4.078036304,5.808121019,1
3,1,6.647702556,2.928943131,4.654241822,1
4,3,11.74336617,3.385275974,6.937061639,1
5,1,4.362626446,5.030580562,3.304051216,1
6,4,6.110171011,9.565322324,2.871368699,1
7,1,5.05528326,5.282174589,5.048934483,1
8,1,4.001981576,6.184248114,7.955070139,1
9,3,6.732613379,5.290348503,6.254645581,1
10,1,2.521559941,3.408099795,7.431672647,1
1,10,6.948114386,5.954127922,6.130556783,1
2,5,7.479271059,3.060520898,6.058937189,1
3,5,2.274319799,2.109871321,8.758168615,1
4,5,4.697861883,4.20497145,3.105608236,1
5,7,7.787558576,6.65712102,4.726940795,1
6,5,7.400219197,2.401393825,3.027077501,1
7,3,4.210045458,4.125440668,3.459919533,1
8,2,6.346801307,8.572833153,5.518793008,1
9,6,9.142554233,6.57863943,4.967590119,1
10,3,7.792120455,2.49241499,3.747753087,1
1,6,7.878602043,3.336319813,6.084250626,1
2,3,7.383967659,2.787014885,3.233214055,1
3,4,3.811247192,6.004644518,3.654773378,1
4,4,6.055991011,5.750128459,6.456227115,1
5,5,7.255407103,6.264298377,2.644336371,1
6,1,4.457856134,6.380662147,6.136427247,1
7,5,6.423662682,5.223230604,2.993267086,1
8,5,6.215903146,5.087216526,4.043945844,1
9,1,6.066545109,8.153215877,7.404892105,1
10,0,6.187455473,3.104190508,5.786802711,1
1,1,2.204274665,9.331047857,6.007364013,1
2,2,12.87269236,6.608865936,4.861509415,1
3,6,5.768370436,6.15930258,9.804158283,1
4,5,8.193338803,6.497876941,6.005504634,1
5,5,6.272894323,3.135124858,9.150552221,1
6,3,5.408934044,9.426204708,7.012563426,1
7,2,7.453897226,7.371463417,6.395474929,1
8,2,3.151153516,7.638484179,2.219639676,1
9,2,4.313392843,7.220672134,3.520642859,1
10,6,7.954736604,4.554310962,11.45530392,1
1,5,4.885302945,4.958697142,3.538514329,1
2,2,5.553340137,6.318626075,3.194753854,1
3,3,8.222414899,2.108471141,2.896332925,1
4,6,7.460448314,8.7581385,3.036952093,1
5,6,3.47982689,5.486019405,3.274818328,1
6,4,10.49588813,5.174294464,5.008262438,1
7,7,7.324824865,3.12720982,7.025453576,1
8,2,2.008895414,6.138046399,5.931203325,1
9,10,7.818305598,4.960844523,7.234509948,1
10,4,5.612325442,7.087966219,6.156071117,1
1,6,5.569105864,3.580203948,3.358018963,1
2,3,4.487858923,8.425554567,3.88311202,1
3,4,3.367551748,7.184678359,3.430433767,1
4,6,5.254182643,6.894766048,7.796356356,1
5,2,7.139213013,7.885124539,6.487681689,1
6,4,6.117407363,8.86834285,4.393551746,1
7,2,5.076969697,3.030753338,3.848325133,1
8,4,7.588953967,3.966876476,5.467700938,1
9,4,2.259713144,11.35564452,2.105255677,1
10,1,7.049872491,3.222060929,5.852973821,1
1,7,6.464460273,3.983236627,4.655898586,1
2,8,5.563089069,2.513087147,8.882488924,1
3,3,3.265189423,6.34593043,8.258691753,1
4,5,6.364310382,7.498104011,6.124637506,1
5,3,7.791944228,3.697698721,7.268091273,1
6,4,4.085151662,8.514315893,2.120663507,1
7,2,9.607147186,7.413148823,4.348527538,1
8,4,4.162115331,2.136361772,4.372769049,1
9,5,3.662434474,2.351466052,6.565426299,1
10,1,4.490845176,9.312432256,6.295918261,1
1,1,2.491130421,5.348158632,4.572774883,1
2,4,7.2710208,5.440666981,6.023804768,1
3,2,7.594160888,3.557533436,7.646441334,1
4,3,2.84633668,6.713719576,8.620281889,1
5,1,7.273965532,3.417364618,7.370491696,1
6,4,8.357680972,4.355366126,5.503708703,1
7,1,5.858644247,6.859496864,4.166092309,1
8,2,6.754314672,6.003718379,3.026152459,1
9,0,6.032452213,8.335785818,5.043684048,1
10,2,5.748411834,3.700486968,2.435963647,1
1,8,8.681125115,5.224372914,2.226480518,1
2,5,7.070458372,7.560383909,7.663102248,1
3,2,4.427941467,7.160739359,7.348641012,1
4,10,4.71761474,7.084852295,3.067336794,1
5,6,4.109579815,2.356414713,9.967142929,1
6,5,7.21111904,4.626508694,5.195589874,1
7,5,6.304206801,6.774164047,5.183232556,1
8,2,8.881664116,5.071260352,5.364751804,1
9,2,9.745255497,3.167535107,10.31148103,1
10,3,4.732494799,6.147447301,2.547908122,1
1,4,4.157735479,4.023153112,2.311925789,1
2,8,7.197433193,5.662618482,6.472625982,1
3,6,4.06585294,4.985639884,9.684389055,1
4,1,2.956381365,4.963099915,3.321582919,1
5,4,4.005430218,3.780239317,3.059648318,1
6,1,6.180478202,5.081641321,4.110068049,1
7,2,8.530703492,7.409367394,6.535239329,1
8,4,5.307214639,4.297840401,2.040112825,1
9,4,5.126221658,4.558991823,3.123177058,1
10,5,2.427652263,3.416736759,7.578583489,1
1,2,6.506656066,4.88465073,3.539526175,1
2,6,3.404533078,3.872477298,9.144183589,1
3,8,4.176145061,5.035528136,5.434515101,1
4,1,8.08655743,4.473066258,7.775622184,1
5,2,6.275591521,8.539074649,6.386817398,1
6,0,7.544013857,5.952206518,6.900996411,1
7,3,2.704033472,6.352885875,2.021487131,1
8,3,6.825183058,5.505128733,6.839867732,1
9,4,4.010655181,8.428736764,8.348792607,1
10,2,6.075693141,2.502206556,8.002163453,1
1,7,5.088020431,3.186772869,6.04640789,1
2,7,4.012568593,4.450611719,3.15869406,1
3,3,9.292664333,8.823737239,6.158041183,1
4,0,4.862567949,2.903994,4.523654318,1
5,3,6.490548053,3.163754326,7.275511001,1
6,6,4.279682002,8.072515214,2.00040906,1
7,2,4.925244974,2.148879598,2.208146142,1
8,6,4.503764897,7.092700905,8.543316663,1
9,0,3.73270478,5.579251332,4.939821693,1
10,2,3.266181004,6.58851668,4.0563958,1
1,2,3.136264236,5.676772887,3.46990817,1
2,9,4.73369863,7.554970919,3.458990369,1
3,3,2.068145072,3.603755311,2.205420757,1
4,13,6.660431716,8.71398771,7.090961814,1
5,3,4.464516175,5.919557075,3.628010039,1
6,6,5.818242275,7.99185484,4.585333249,1
7,2,5.076116625,7.055124351,5.595505936,1
8,3,3.629575147,4.557175671,3.792717604,1
9,1,6.465186346,2.047463463,2.683765342,1
10,3,5.91324938,7.201237987,10.4095845,1
1,6,6.136978151,8.376275923,7.288274427,1
2,3,5.471549105,8.648615301,6.032915143,1
3,4,5.410610424,5.388447436,3.479981408,1
4,1,4.065347662,3.058074642,2.019543446,1
5,4,6.463118115,4.010884252,6.470410085,1
6,2,2.562138408,3.837871651,4.377920279,1
7,3,2.747815271,5.216019282,2.114665909,1
8,0,5.174207978,7.498518935,7.667459434,1
9,2,7.032683064,3.021968738,7.490454305,1
10,1,3.303928006,4.625977924,4.185927953,1
1,14,7.040091453,9.266369227,7.557270682,1
2,4,4.458707527,6.213655887,2.318771382,1
3,4,4.226795834,5.115312515,2.823717169,1
4,1,5.244039363,2.326699774,4.895725709,1
5,6,8.081564277,4.251255843,4.245530214,1
6,4,4.72717649,7.583493687,10.01104685,1
7,1,2.466890336,2.606553037,3.280853623,1
8,3,10.018199,6.298236771,5.212980895,1
9,3,3.047219928,3.48852065,4.826502832,1
10,1,3.852284205,5.09742273,3.74928339,1
1,7,6.516005113,3.176978004,6.425995675,1
2,4,5.957696521,4.367007635,5.181094805,1
3,7,9.198614543,6.768018674,5.025144669,1
4,1,6.558997187,4.171265475,2.012371004,1
5,5,2.444208819,5.77876701,3.9793939,1
6,2,3.393175256,6.09616858,8.426730903,1
7,2,6.642104552,2.186857039,4.709573943,1
8,3,7.685730815,7.53343029,6.127457608,1
9,7,7.646826371,7.069554105,6.891061419,1
10,1,6.4548097,3.928390704,6.724006036,1
1,7,4.205808695,4.561165702,4.89413752,1
2,8,5.336239977,6.272394487,5.757213738,1
3,1,9.276807728,2.181197144,3.16530813,1
4,10,7.302765085,7.33162143,3.36590332,1
5,4,8.682072902,5.90376565,5.107402699,1
6,8,6.409764101,4.119274634,9.582430762,1
7,5,7.088862503,6.346207705,5.977976638,1
8,1,4.871008958,6.150130218,2.310093359,1
9,3,4.85524118,6.777675885,6.44011768,1
10,1,3.082923475,5.227223797,4.609431711,1
1,7,4.732389108,4.20596028,7.20826696,1
2,2,5.489683488,7.740986571,7.625846348,1
3,4,5.130846671,7.801074595,3.799768059,1
4,5,5.48401764,6.358676926,6.615908263,1
5,0,3.025671541,8.085730891,6.167853046,1
6,0,2.385434735,4.258167074,3.565126604,1
7,1,7.479013956,2.672555404,5.57991016,1
8,3,3.108274358,5.409598497,8.127868453,1
9,6,8.663357247,2.23145861,4.074913483,1
10,2,7.598493876,7.067903231,5.626920489,1
1,11,3.710482727,7.451322478,5.131967437,1
2,6,7.417112306,4.473705142,4.617448312,1
3,2,3.486920782,5.962029105,7.060976518,1
4,2,6.256868511,3.842376438,5.237183014,1
5,1,9.763851922,4.080360053,2.893326482,1
6,3,2.747606222,5.586118741,6.633424512,1
7,4,8.318975132,4.692622097,8.631818776,1
8,1,3.156171861,2.781121394,2.700690051,1
9,2,6.170546546,6.397056329,7.144459504,1
10,3,4.569201565,4.993602657,7.244061418,1
1,9,5.137116876,7.319329551,5.320845403,1
2,6,3.345823558,7.371685366,6.623976651,1
3,4,4.455908943,3.169862247,7.29795866,1
4,5,2.755966215,3.86370066,3.756980317,1
5,6,6.07009233,4.094554701,3.193196441,1
6,10,2.453971444,3.692862652,7.030372457,1
7,3,6.650072729,6.15012284,3.273572802,1
8,6,2.283581377,6.024451579,3.10027402,1
9,8,4.007173012,2.617427365,3.428135201,1
10,4,8.90521228,7.33711438,4.106331699,1
1,4,5.257702445,2.33878983,5.710960955,1
2,5,2.910215138,9.845368707,6.179624269,1
3,1,4.09328492,3.407245201,6.143384344,1
4,4,3.153359246,7.462504234,4.444576945,1
5,2,4.196348438,6.294854514,3.061555499,1
6,3,3.636403117,7.211300909,6.056408518,1
7,3,5.084049556,3.637216702,6.595609553,1
8,2,7.051987577,3.847924442,3.767709654,1
9,2,7.26654468,5.153232288,4.094671209,1
10,0,5.546882661,2.020388229,7.199825888,1
1,2,4.076564675,7.022760849,6.289822476,1
2,2,10.23189434,8.343271934,3.172090137,1
3,1,2.050875145,2.270349899,7.12328535,1
4,2,4.24311507,7.506399532,3.925619979,1
5,1,7.363531103,3.364155277,7.241336842,1
6,1,7.156458421,5.251993152,5.450374132,1
7,3,6.153264544,3.520924424,7.242685254,1
8,2,5.096954446,9.320499201,9.466396358,1
9,2,2.749816007,8.983002138,3.036699079,1
10,2,5.536102315,8.115797221,6.37419779,1
1,4,5.724260122,5.53132529,2.315405341,1
2,6,4.055066492,6.14776459,6.996855127,1
3,2,4.544499399,3.102461356,4.395497023,1
4,6,4.039282355,7.067425803,4.452354194,1
5,7,3.253689611,7.158907097,6.309373716,1
6,6,7.41481598,11.05763785,4.059248091,1
7,5,6.207724023,3.33861858,5.557422443,1
8,1,7.034701167,4.146824611,7.200813596,1
9,2,8.820872749,6.205789465,6.941089294,1
10,3,6.359240326,3.859784616,4.297021064,1
1,3,2.140083146,4.206957115,5.762109072,1
2,8,9.860311062,8.131035755,7.346212597,1
3,3,3.7130594,9.591318132,4.299238935,1
4,3,8.009870241,3.70868731,3.359480817,1
5,5,7.10622245,5.917102946,4.343125437,1
6,2,5.793600127,6.38269819,2.561961704,1
7,0,4.185160308,2.741477435,6.53765909,1
8,4,2.145654408,7.824778633,2.150930947,1
9,1,8.344798384,4.304352656,6.075316559,1
10,2,3.62527995,6.603027554,3.139110447,1
1,2,10.52260476,5.353515443,4.254927179,1
2,1,7.457935768,2.455434659,5.782522679,1
3,2,4.856976963,5.574568273,5.003089669,1
4,0,4.473173928,4.5689922,7.585824297,1
5,2,5.621678846,8.070538432,8.70593658,1
6,4,2.288477685,6.05503724,11.70317636,1
7,1,7.087673618,2.142859768,4.195492523,1
8,3,6.546883231,5.377451219,5.018372095,1
9,2,3.163046544,5.046857088,7.134789955,1
10,3,6.256295769,10.08811146,7.372767227,1
1,6,7.347630836,7.377886854,3.717972309,1
2,5,2.688294055,3.027802744,7.569910254,1
3,2,5.12095671,4.095061983,7.071258086,1
4,2,6.464651277,5.428013196,3.402406989,1
5,3,4.243359101,5.81903773,7.470069767,1
6,1,3.585998948,2.919489502,2.498568559,1
7,3,6.066245325,8.798317019,6.046683532,1
8,7,6.743825326,2.961409571,8.170311796,1
9,3,3.263859224,7.09387246,7.306758257,1
10,1,7.797951801,6.020830794,3.512785981,1
1,8,5.433129461,4.75674984,4.033397024,1
2,7,7.241112463,7.461638388,7.594641122,1
3,3,3.100408212,2.87900924,2.043662593,1
4,3,2.603387287,7.875724134,4.8718787,1
5,4,3.114665542,7.059066737,3.790328556,1
6,1,2.825670059,7.91032554,2.196120499,1
7,4,2.069643716,5.165463089,2.063044872,1
8,5,8.341439227,3.97652091,5.850347761,1
9,4,4.401892089,7.155462771,7.795700143,1
10,3,5.636279501,8.05967603,4.117422078,1
1,2,4.059458591,7.636168387,8.508355583,1
2,6,6.849225058,7.757005572,5.473303664,1
3,4,3.083518783,5.373467627,7.401806711,1
4,6,5.542810049,8.273183508,10.50052618,1
5,9,5.626321234,5.528217955,2.115884096,1
6,6,2.98472694,7.865723996,7.965784585,1
7,7,5.596419359,3.251916177,5.024938207,1
8,3,6.267916408,2.769852395,7.091275192,1
9,0,5.782044056,7.178420902,6.889063579,1
10,2,4.813124398,5.201932998,2.829515009,1
1,8,6.439505167,3.29404772,6.109520528,1
2,3,2.333796223,3.160298012,6.809061438,1
3,5,3.487456331,6.461187689,5.379658097,1
4,4,3.319754271,3.704104606,5.051036427,1
5,6,3.000119357,4.01134631,6.187174835,1
6,4,7.167156835,4.478921781,6.427048618,1
7,4,7.572120042,4.096202193,7.703968374,1
8,3,2.859506442,5.54855956,4.129310607,1
9,7,3.221188782,3.202442401,2.018197397,1
10,5,5.162341973,7.417243987,7.308597815,1
1,3,8.491637596,8.620047435,5.838101473,1
2,5,7.03034949,4.642131856,5.294776112,1
3,2,4.29838883,6.926469371,5.662821102,1
4,7,10.28716059,4.773216499,5.531848749,1
5,4,2.498859721,3.110606719,6.324138007,1
6,2,2.626243238,4.645863467,4.974487199,1
7,6,5.084067572,10.44386002,5.399723484,1
8,6,5.812904436,7.472871039,7.758860223,1
9,6,9.434207009,5.348408056,6.785650308,1
10,2,6.37176002,2.768162968,3.624706973,1
1,3,5.875886236,3.901813533,5.551613994,1
2,2,5.667849741,5.634700532,5.314501761,1
3,6,7.540242622,7.743055505,5.482615294,1
4,3,8.538624291,2.474376454,4.093752184,1
5,0,9.715241952,6.668778639,8.092307001,1
6,3,5.611450346,7.115602516,8.41402076,1
7,4,9.552274464,7.409706916,8.610928481,1
8,3,6.022799489,8.378950257,3.197438433,1
9,3,4.118460519,5.726222944,4.197992518,1
10,6,4.100563634,6.150988806,4.094900353,1
1,2,3.317048712,3.016628549,2.234582781,1
2,7,5.128649403,6.151332777,6.174209548,1
3,4,3.486899847,7.779530871,3.049078365,1
4,4,9.649270372,2.34392551,6.277529634,1
5,6,6.151408758,6.424019549,4.183094255,1
6,0,3.355102724,2.192990322,4.49052257,1
7,4,6.099783689,4.236941553,6.920694169,1
8,7,7.752231852,9.757234366,6.396203177,1
9,2,6.584582449,7.52640617,2.770807742,1
10,2,3.404518777,2.129112912,3.825335301,1
1,5,4.400479573,2.222340829,6.471422128,1
2,3,3.872942963,2.186242969,3.133721233,1
3,7,6.115935757,5.414857538,3.808646522,1
4,4,5.053563968,4.802720985,8.533874925,1
5,5,2.582127882,2.347499153,7.142457014,1
6,1,6.019907371,7.589920654,7.48911372,1
7,2,3.168708595,5.367826163,7.055696152,1
8,2,3.13878739,5.495812845,5.583291488,1
9,4,4.308914508,8.022980079,3.0355631,1
10,3,2.229102405,4.940664077,5.461673524,1
1,3,4.32139931,4.220287797,7.568248315,1
2,2,5.073294736,3.199823844,3.212968133,1
3,1,7.271838542,2.03001505,3.585239772,1
4,4,5.031935081,7.100604478,5.360400056,1
5,5,7.139222643,8.125108764,5.580301472,1
6,4,6.710088827,9.371483308,7.240363472,1
7,8,5.858649561,3.543251085,6.087961574,1
8,2,5.966413718,5.589761766,5.167843304,1
9,1,3.919827429,4.266368854,7.105981739,1
10,4,5.354633633,3.770287045,7.384804648,1
1,1,6.454413794,3.200804952,2.231778032,1
2,1,4.094509952,4.255608337,3.348501304,1
3,0,5.529025565,3.028707887,2.124503157,1
4,1,6.26478468,4.66039536,3.246868073,1
5,3,7.506686146,4.53324841,4.918053492,1
6,1,7.165890368,6.496016338,5.719340786,1
7,0,4.103431561,3.254819972,6.417901857,1
8,5,7.327639428,3.243849594,4.472403962,1
9,6,4.460728541,7.972218541,8.550796638,1
10,1,6.40805903,9.197398991,2.664370808,1
1,3,7.392536413,7.297180604,3.322393001,1
2,4,5.553968373,5.210278998,3.03004362,1
3,4,8.100164719,5.170576799,5.262358889,1
4,4,4.676043754,3.070385979,4.278835892,1
5,2,7.46472132,6.2658446,7.101896694,1
6,5,9.394811052,6.681196614,4.138716532,1
7,2,7.316982416,5.30707792,3.451828608,1
8,3,7.429100369,7.840865795,5.297239766,1
9,1,6.6542818,8.232756061,7.709103966,1
10,3,6.673524342,2.828680737,4.066152012,1
1,6,9.94522761,6.151960373,8.289507029,1
2,7,2.225564621,9.033514687,8.021033796,1
3,4,7.253846592,6.183594611,5.08277991,1
4,2,2.869541408,9.000881807,4.072221345,1
5,1,4.603502262,7.257925675,7.487598299,1
6,4,8.702937922,8.532190256,6.785634183,1
7,2,4.129533498,5.680915489,3.975502031,1
8,4,6.339335043,5.275060308,6.529753387,1
9,2,4.01780959,7.381882501,3.45639732,1
10,1,5.61271033,3.597742127,5.375280192,1
1,3,7.93495858,2.006331488,8.647991869,1
2,4,2.244986278,7.697739729,4.858270612,1
3,0,4.895564228,5.313952343,3.062143065,1
4,3,7.188859458,6.778688573,8.384279829,1
5,4,4.605613091,2.244148797,8.530062045,1
6,3,7.586942854,6.332835709,8.704446945,1
7,1,6.014229806,5.113491665,6.682156674,1
8,1,5.086832768,6.530306285,7.163032907,1
9,1,7.732104032,4.356601704,2.055289437,1
10,2,4.404166728,8.723714312,6.007271257,1
1,2,6.852619435,4.684111468,6.121891049,1
2,4,11.08468883,8.023597058,6.765291167,1
3,2,6.496198174,2.739838764,5.675824639,1
4,3,6.226521434,9.07803908,4.21473473,1
5,1,9.081763494,8.06801054,6.209484442,1
6,0,5.103820279,4.546735888,3.481325284,1
7,0,4.655681379,2.19626152,6.287319986,1
8,3,5.929498225,8.665005178,7.142169604,1
9,4,3.167856641,6.828699533,9.0351988,1
10,3,3.606932653,7.429078397,4.0282287,1
1,4,5.016669768,3.041936647,6.416075165,1
2,4,5.814510184,5.8402378,4.287919184,1
3,1,6.262119141,2.150804431,2.409990133,1
4,8,7.724105127,4.817612728,7.015813855,1
5,2,6.06791188,4.411695091,5.593672852,1
6,2,2.872196281,5.161772721,6.010310629,1
7,6,5.369579002,9.489951961,7.417630668,1
8,2,9.935417681,7.453006472,2.262529655,1
